signal,top_n,trend_filter,vol_screen,regime,weight,dates,sel,ctrl,edge,win,worst,p
mom126,30,,low_third,,invvol,105,3.2483923160475006,4.197725115970058,-0.9493327999225587,46.666666666666664,-11.820406835724045,
mom126_s21,50,above200,low_third,,invvol,101,3.1107702484404958,4.060148853790468,-0.9493786053499739,39.603960396039604,-13.583590621884667,
mom252,30,,low_third,spy_up,equal,93,2.65459094090711,3.6045080590398437,-0.9499171181327339,51.61290322580645,-14.410747691524781,
mom126,20,,low_third,spy_up,equal,93,2.6747971225383904,3.625500421375437,-0.9507032988370464,48.38709677419355,-14.698870868278902,
mom126,20,above200,low_third,spy_up,equal,93,2.6747971225383904,3.625500421375437,-0.9507032988370464,48.38709677419355,-14.698870868278902,
mom63,10,,low_third,,equal,105,3.285269310631736,4.236315033867098,-0.9510457232353606,46.666666666666664,-15.221984876125733,
mom63,10,above200,low_third,,equal,105,3.285269310631736,4.236315033867098,-0.9510457232353606,46.666666666666664,-15.221984876125733,
mom252,50,above200,low_half,spy_up,invvol,93,2.6896872378326777,3.64115909852316,-0.9514718606904824,48.38709677419355,-11.785978669998215,
mom63,10,above200,low_half,,equal,105,3.284441753428348,4.236315033867098,-0.9518732804387489,43.80952380952381,-10.521164909879232,
mom252,50,,low_half,spy_up,invvol,93,2.6891650722674068,3.64115909852316,-0.9519940262557539,47.31182795698925,-11.785978669998215,
mom63,30,above50,low_third,,equal,97,2.710576102447513,3.662872024428989,-0.9522959219814763,43.29896907216495,-15.911586269690527,
mom252_s21,50,,low_third,,equal,105,3.281502696925705,4.234273954656367,-0.9527712577306626,44.761904761904766,-14.070171764309766,
mom63,10,above50,low_third,spy_up,equal,93,2.6819475242306394,3.634754009647757,-0.9528064854171175,47.31182795698925,-15.221984876125733,
blend,30,,low_third,,equal,105,3.2448193934963205,4.197725115970058,-0.9529057224737385,49.523809523809526,-13.028452362119229,
mom189,20,above50,low_third,spy_up,invvol,91,2.5089809143716058,3.46227229754449,-0.9532913831728841,45.05494505494506,-15.305327761199273,
mom252_s21,30,above200,low_half,spy_up,invvol,93,2.650162968447513,3.6045080590398437,-0.9543450905923309,43.01075268817204,-13.337140427942742,
mom252,50,,low_third,spy_up,invvol,93,2.686606989086391,3.64115909852316,-0.9545521094367694,47.31182795698925,-14.912178089992384,
mom126,30,above200,low_half,,invvol,104,3.0623675042255125,4.017214125839923,-0.9548466216144111,44.230769230769226,-11.312976988333997,
mom126,20,,low_third,,equal,105,3.2688271499790043,4.224185323906812,-0.9553581739278083,47.61904761904761,-14.698870868278902,
mom126,20,above50,low_half,,equal,102,3.062949543762559,4.018872193498009,-0.9559226497354479,45.09803921568628,-13.246872019171136,
mom252_s21,10,above50,low_third,,equal,104,3.321408818316519,4.277744678887503,-0.9563358605709837,46.15384615384615,-15.326569124165301,
mom126_s21,20,,low_third,spy_up,invvol,93,2.668806385361995,3.625500421375437,-0.9566940360134416,47.31182795698925,-12.68535544020733,
mom252_s21,10,above200,low_third,,invvol,105,3.27894593328778,4.236315033867098,-0.957369100579317,52.38095238095239,-17.626002610273826,
mom63,50,above50,low_half,spy_up,invvol,89,2.437845578723587,3.395348259835896,-0.9575026811123093,43.82022471910113,-9.898299584996256,
mom63,20,above200,low_third,spy_up,equal,93,2.6679608255526532,3.625500421375437,-0.9575395958227843,48.38709677419355,-14.78977853688015,
mom252_s21,30,above200,low_third,spy_up,equal,93,2.6455895093888975,3.6045080590398437,-0.9589185496509472,49.46236559139785,-14.395611597469838,
mom252_s21,50,above200,low_half,,invvol,104,3.0932908086195523,4.052861726758901,-0.9595709181393479,45.19230769230769,-11.549411599116215,
blend,50,,low_third,spy_up,equal,93,2.681355566594248,3.64115909852316,-0.9598035319289125,46.236559139784944,-14.65925133951701,
mom126,20,above200,low_half,,equal,105,3.264071081744571,4.224185323906812,-0.9601142421622407,46.666666666666664,-13.942660178633856,
mom252,50,,low_third,,equal,105,3.2740013878040917,4.234273954656367,-0.9602725668522758,46.666666666666664,-14.403247275854794,
mom252,30,above200,low_third,spy_up,equal,93,2.6433144152043506,3.6045080590398437,-0.9611936438354929,51.61290322580645,-14.17233193140414,
blend,50,,low_third,,equal,105,3.2727407477017403,4.234273954656367,-0.9615332069546269,46.666666666666664,-14.65925133951701,
mom63,10,,low_half,,invvol,105,3.274477576613831,4.236315033867098,-0.9618374572532666,43.80952380952381,-10.639054262167798,
mom252_s21,20,,low_third,spy_up,equal,93,2.6634164821706894,3.625500421375437,-0.9620839392047484,46.236559139784944,-15.633191794523505,
mom126,30,above50,low_half,,invvol,101,3.031762331651338,3.9938470053076554,-0.962084673656317,45.54455445544555,-11.246348229462571,
mom126,20,,low_third,spy_up,invvol,93,2.662549957979454,3.625500421375437,-0.9629504633959831,50.53763440860215,-15.014459324834267,
mom126,20,above200,low_third,spy_up,invvol,93,2.662549957979454,3.625500421375437,-0.9629504633959831,50.53763440860215,-15.014459324834267,
mom63,10,above50,low_third,spy_up,invvol,93,2.6716439554341482,3.634754009647757,-0.9631100542136084,48.38709677419355,-15.47516430412849,
mom252_s21,50,above200,low_third,,equal,101,3.0965028560038124,4.060148853790468,-0.9636459977866574,44.554455445544555,-13.886512910537746,
mom63,10,,low_half,,equal,105,3.272319806242153,4.236315033867098,-0.963995227624944,43.80952380952381,-10.521164909879232,
mom126_s21,30,above50,low_third,,equal,97,2.698717139871688,3.662872024428989,-0.9641548845573013,45.36082474226804,-15.911586269690526,
mom126,20,above50,low_third,,equal,101,2.9800237833096404,3.9441864062755037,-0.9641626229658624,43.56435643564357,-13.490880571406876,
mom63,10,,low_third,,invvol,105,3.2717063053312385,4.236315033867098,-0.9646087285358582,47.61904761904761,-15.47516430412849,
mom63,10,above200,low_third,,invvol,105,3.2717063053312385,4.236315033867098,-0.9646087285358582,47.61904761904761,-15.47516430412849,
blend,20,,low_third,,equal,105,3.2594998960660906,4.224185323906812,-0.9646854278407218,47.61904761904761,-13.71287092903057,
blend,50,above200,low_third,spy_up,equal,93,2.676024750106966,3.64115909852316,-0.9651343484161942,46.236559139784944,-14.65925133951701,
mom126,50,above50,low_half,spy_up,equal,89,2.429456570009816,3.395348259835896,-0.9658916898260803,39.325842696629216,-9.58778255563539,
mom252,50,above200,low_third,,equal,101,3.092480356496883,4.060148853790468,-0.9676684972935862,47.524752475247524,-14.366693107620174,
mom126,20,,low_half,spy_up,equal,93,2.6576608535891175,3.625500421375437,-0.9678395677863195,46.236559139784944,-13.942660178633856,
mom126,20,above200,low_half,spy_up,equal,93,2.6576608535891175,3.625500421375437,-0.9678395677863195,46.236559139784944,-13.942660178633856,
mom126_s21,20,,low_third,spy_up,equal,93,2.657269690727841,3.625500421375437,-0.9682307306475957,47.31182795698925,-12.797646011412686,
blend,30,above200,low_half,spy_up,equal,93,2.636252144971173,3.6045080590398437,-0.9682559140686704,40.86021505376344,-10.200709516971235,
blend,30,,low_half,spy_up,equal,93,2.636252144971173,3.6045080590398437,-0.9682559140686704,40.86021505376344,-10.200709516971235,
blend,50,above50,low_half,spy_up,invvol,89,2.42704237343758,3.395348259835896,-0.9683058863983163,46.06741573033708,-10.563105052315947,
mom63,50,,low_third,,equal,105,3.2652800646636657,4.234273954656367,-0.9689938899927021,47.61904761904761,-15.889056048556071,
mom252,50,above200,low_third,spy_up,invvol,93,2.6711599064542013,3.64115909852316,-0.9699991920689581,48.38709677419355,-14.938072911903284,
mom189,30,above50,low_third,spy_up,invvol,89,2.3168345892050364,3.2879241138561563,-0.9710895246511195,44.9438202247191,-16.572335558223152,
blend,20,,low_third,spy_up,invvol,93,2.6539626898653044,3.625500421375437,-0.9715377315101325,46.236559139784944,-13.754818160457315,
blend,20,above200,low_third,spy_up,invvol,93,2.6539626898653044,3.625500421375437,-0.9715377315101325,46.236559139784944,-13.754818160457315,
mom126,20,above50,low_half,,invvol,102,3.0462889235375012,4.018872193498009,-0.9725832699605065,47.05882352941176,-13.099912903249427,
mom126,20,,low_half,,invvol,105,3.2510665089827557,4.224185323906812,-0.9731188149240566,45.714285714285715,-13.660330934251958,
blend,30,above200,low_third,spy_up,invvol,93,2.630513780958427,3.6045080590398437,-0.9739942780814163,50.53763440860215,-13.228077524033912,
blend,30,,low_third,spy_up,invvol,93,2.630513780958427,3.6045080590398437,-0.9739942780814163,50.53763440860215,-13.228077524033912,
mom126,20,,low_third,,invvol,105,3.250046362037339,4.224185323906812,-0.9741389618694736,49.523809523809526,-15.014459324834267,
mom63,20,,low_third,,equal,105,3.249920779983321,4.224185323906812,-0.9742645439234917,46.666666666666664,-14.78977853688015,
mom63,20,,low_third,spy_up,equal,93,2.6506906152159893,3.625500421375437,-0.9748098061594483,48.38709677419355,-14.78977853688015,
mom63,30,above50,low_third,spy_up,equal,89,2.3129857660600113,3.2879241138561563,-0.9749383477961455,43.82022471910113,-15.911586269690527,
mom126_s21,30,above50,low_half,spy_up,invvol,92,2.5546965314883865,3.5301172350739876,-0.975420703585601,45.65217391304348,-10.88369348904249,
mom126_s21,30,above50,low_half,spy_up,equal,92,2.554605842353883,3.5301172350739876,-0.9755113927201038,44.565217391304344,-11.044431777916488,
mom63,20,above50,low_half,,equal,102,3.0428735548432604,4.018872193498009,-0.9759986386547475,44.11764705882353,-12.010573105353592,
mom126,50,above50,low_half,spy_up,invvol,89,2.4186979662142787,3.395348259835896,-0.9766502936216177,39.325842696629216,-9.740801960413311,
mom63,20,above50,low_half,spy_up,invvol,92,2.572714589550051,3.5503143019512997,-0.9775997124012491,45.65217391304348,-12.844130512903146,
mom252,30,,low_third,spy_up,invvol,93,2.626620253910024,3.6045080590398437,-0.9778878051298194,50.53763440860215,-14.976420253177647,
mom252_s21,50,,low_half,,equal,105,3.255501821612573,4.234273954656367,-0.9787721330437942,42.857142857142854,-11.418325522495865,
mom252,30,above200,low_third,,equal,104,3.0381793002873225,4.017214125839923,-0.9790348255526015,50.96153846153846,-14.17233193140414,
blend,30,above200,low_half,,equal,104,3.0380758285155527,4.017214125839923,-0.9791382973243711,40.38461538461539,-10.200709516971235,
mom63,20,above200,low_third,spy_up,invvol,93,2.6463462707197483,3.625500421375437,-0.9791541506556888,48.38709677419355,-15.677593164459813,
mom126_s21,20,above200,low_third,spy_up,invvol,93,2.645927990983702,3.625500421375437,-0.9795724303917355,47.31182795698925,-12.68535544020733,
mom252,50,,low_third,,invvol,105,3.253933673685154,4.234273954656367,-0.9803402809712135,46.666666666666664,-14.912178089992384,
mom252_s21,50,,low_third,,invvol,105,3.2534568386037708,4.234273954656367,-0.9808171160525967,45.714285714285715,-14.533796000666754,
mom126,30,above50,low_third,,equal,97,2.679893361985174,3.662872024428989,-0.9829786624438144,45.36082474226804,-15.911586269690527,
mom252_s21,20,above200,low_third,spy_up,equal,93,2.64198425932775,3.625500421375437,-0.9835161620476877,46.236559139784944,-14.641055166439315,
mom126,20,above200,low_half,,invvol,105,3.239805143182977,4.224185323906812,-0.9843801807238352,45.714285714285715,-13.660330934251958,
mom252_s21,30,above200,low_third,,equal,104,3.032761965079133,4.017214125839923,-0.9844521607607907,49.03846153846153,-14.395611597469838,
mom126,30,above200,low_half,spy_up,equal,93,2.6196473202794466,3.6045080590398437,-0.9848607387603968,43.01075268817204,-11.224046325476724,
mom126,30,,low_half,spy_up,equal,93,2.6196473202794466,3.6045080590398437,-0.9848607387603968,43.01075268817204,-11.224046325476724,
mom252,30,above200,low_half,,equal,104,3.0315052899302306,4.017214125839923,-0.9857088359096933,43.269230769230774,-11.697334183227323,
mom126,20,above50,low_half,spy_up,equal,92,2.5640235573120806,3.5503143019512997,-0.986290744639219,44.565217391304344,-13.246872019171136,
blend,50,above200,low_third,,equal,101,3.0736198545804796,4.060148853790468,-0.9865289992099902,45.54455445544555,-14.65925133951701,
mom252_s21,10,above50,low_third,,invvol,104,3.2905734069388055,4.277744678887503,-0.9871712719486968,43.269230769230774,-15.406097592959725,
mom126,20,,low_half,spy_up,invvol,93,2.6380973535186314,3.625500421375437,-0.9874030678568055,45.16129032258064,-13.660330934251958,
mom126,20,above200,low_half,spy_up,invvol,93,2.6380973535186314,3.625500421375437,-0.9874030678568055,45.16129032258064,-13.660330934251958,
mom63,10,above50,low_half,spy_up,invvol,93,2.646280537156678,3.634754009647757,-0.9884734724910783,43.01075268817204,-10.537585561818572,
mom252_s21,30,,low_third,spy_up,equal,93,2.615788672156279,3.6045080590398437,-0.9887193868835655,49.46236559139785,-14.452753135219808,
mom126_s21,20,above200,low_third,,invvol,104,3.049496562384094,4.03825793150059,-0.9887613691164967,47.11538461538461,-12.68535544020733,
blend,30,above50,low_third,,equal,97,2.6734951071391406,3.662872024428989,-0.9893769172898488,49.48453608247423,-15.911586269690527,
mom252,50,above200,low_third,,invvol,101,3.070707902283153,4.060148853790468,-0.9894409515073161,47.524752475247524,-14.938072911903284,
blend,50,,low_third,spy_up,invvol,93,2.6511938923455576,3.64115909852316,-0.9899652061776023,46.236559139784944,-15.444642657569151,
mom126_s21,20,above200,low_third,,equal,104,3.0477417740947295,4.03825793150059,-0.9905161574058605,47.11538461538461,-12.797646011412686,
mom252_s21,50,above200,low_third,,invvol,101,3.0695806466845053,4.060148853790468,-0.9905682071059633,44.554455445544555,-14.516114224908899,
blend,30,,low_half,spy_up,invvol,93,2.6138832442525444,3.6045080590398437,-0.9906248147872992,41.935483870967744,-10.689400719418387,
blend,30,above200,low_half,spy_up,invvol,93,2.6138832442525444,3.6045080590398437,-0.9906248147872992,41.935483870967744,-10.689400719418387,
blend,50,,low_third,,invvol,105,3.2432281150234963,4.234273954656367,-0.991045839632871,46.666666666666664,-15.444642657569151,
mom252,30,above200,low_third,spy_up,invvol,93,2.61315787551241,3.6045080590398437,-0.9913501835274335,50.53763440860215,-14.757742468651502,
mom126,10,above200,low_third,,equal,105,3.243053429992708,4.236315033867098,-0.9932616038743893,43.80952380952381,-13.035048504025887,
mom126,10,,low_third,,equal,105,3.243053429992708,4.236315033867098,-0.9932616038743893,43.80952380952381,-13.035048504025887,
mom126_s21,20,above200,low_third,spy_up,equal,93,2.6318250213141283,3.625500421375437,-0.9936754000613088,47.31182795698925,-12.797646011412686,
mom63,30,above50,low_third,,invvol,97,2.6687439950006278,3.662872024428989,-0.9941280294283615,45.36082474226804,-16.572335558223156,
mom252_s21,30,above200,low_third,spy_up,invvol,93,2.6103485802607294,3.6045080590398437,-0.9941594787791139,46.236559139784944,-14.89965879579338,
blend,20,,low_third,,invvol,105,3.2300005713361917,4.224185323906812,-0.9941847525706204,45.714285714285715,-13.754818160457315,
mom252,50,,low_half,,equal,105,3.240047528282905,4.234273954656367,-0.9942264263734629,43.80952380952381,-11.304707477626513,
mom63,10,above50,low_half,spy_up,equal,93,2.6396378297420244,3.634754009647757,-0.9951161799057325,43.01075268817204,-10.3958247333045,
blend,50,above200,low_third,spy_up,invvol,93,2.645988104807271,3.64115909852316,-0.9951709937158884,46.236559139784944,-15.444642657569151,
mom252_s21,30,above200,low_half,,equal,104,3.0215750019286216,4.017214125839923,-0.9956391239113025,41.34615384615385,-12.87048882917553,
blend,30,above200,low_half,,invvol,104,3.020260374748384,4.017214125839923,-0.9969537510915397,42.30769230769231,-10.689400719418387,
mom126,20,above50,low_third,,invvol,101,2.947019030285662,3.9441864062755037,-0.9971673759898406,44.554455445544555,-13.744602778055597,
mom252_s21,20,,low_third,spy_up,invvol,93,2.6282787594227446,3.625500421375437,-0.9972216619526921,46.236559139784944,-15.865819589103658,
mom252,30,above200,low_half,spy_up,equal,93,2.607026912860776,3.6045080590398437,-0.9974811461790668,43.01075268817204,-11.697334183227323,
mom63,20,,low_third,spy_up,invvol,93,2.6278578442286333,3.625500421375437,-0.9976425771468037,48.38709677419355,-15.677593164459813,
mom126_s21,30,above50,low_third,,invvol,97,2.6650592934311197,3.662872024428989,-0.9978127309978692,45.36082474226804,-16.572335558223152,
mom63,20,,low_third,,invvol,105,3.2247477385883108,4.224185323906812,-0.9994375853185014,46.666666666666664,-15.677593164459813,
mom252,30,above200,low_half,,invvol,104,3.0170941883616096,4.017214125839923,-1.0001199374783145,43.269230769230774,-12.095160076471524,
mom252,30,,low_third,,equal,105,3.1975798864944385,4.197725115970058,-1.00014522947562,51.42857142857142,-14.410747691524781,
mom252_s21,30,,low_half,,equal,105,3.1958761863819705,4.197725115970058,-1.001848929588089,42.857142857142854,-12.87048882917553,
mom126,30,,low_half,spy_up,invvol,93,2.601419451231967,3.6045080590398437,-1.0030886078078765,43.01075268817204,-11.312976988333997,
mom126,30,above200,low_half,spy_up,invvol,93,2.601419451231967,3.6045080590398437,-1.0030886078078765,43.01075268817204,-11.312976988333997,
mom252,30,,low_half,spy_up,equal,93,2.6011720927252298,3.6045080590398437,-1.0033359663146142,44.086021505376344,-11.697334183227323,
mom126,20,above50,low_half,spy_up,invvol,92,2.54678598196338,3.5503143019512997,-1.00352831998792,46.73913043478261,-13.099912903249427,
blend,30,,low_third,,invvol,105,3.193924724386829,4.197725115970058,-1.00380039158323,50.476190476190474,-13.228077524033912,
mom63,20,above50,low_half,,invvol,102,3.014920004620796,4.018872193498009,-1.0039521888772123,44.11764705882353,-12.844130512903146,
mom126_s21,30,above50,low_third,spy_up,equal,89,2.2838302085691833,3.2879241138561563,-1.004093905286973,46.06741573033708,-15.911586269690526,
mom126,30,,low_half,,equal,105,3.192938292772629,4.197725115970058,-1.0047868231974293,43.80952380952381,-11.224046325476724,
mom252_s21,50,above50,low_half,spy_up,equal,89,2.390432481824181,3.395348259835896,-1.0049157780117153,42.69662921348314,-12.66993968134415,
mom63,50,above200,low_third,,equal,101,3.055066547193614,4.060148853790468,-1.0050823065968557,46.53465346534654,-15.272987669529018,
mom126,30,above50,low_third,,invvol,97,2.657033501518833,3.662872024428989,-1.005838522910156,45.36082474226804,-16.572335558223152,
mom252_s21,50,above50,low_half,spy_up,invvol,89,2.388945232979365,3.395348259835896,-1.0064030268565314,43.82022471910113,-12.922953853423492,
mom252,30,above200,low_half,spy_up,invvol,93,2.596224344540964,3.6045080590398437,-1.0082837144988792,43.01075268817204,-12.095160076471524,
mom252,30,above200,low_third,,invvol,104,3.008113722418817,4.017214125839923,-1.0091004034211066,50.0,-14.757742468651502,
mom63,30,above50,low_half,spy_up,equal,92,2.5206446505928946,3.5301172350739876,-1.0094725844810926,40.21739130434783,-13.040240764349868,
mom126,10,,low_third,spy_up,equal,93,2.6249619343478225,3.634754009647757,-1.0097920752999336,44.086021505376344,-13.035048504025887,
mom126,10,above200,low_third,spy_up,equal,93,2.6249619343478225,3.634754009647757,-1.0097920752999336,44.086021505376344,-13.035048504025887,
mom63,50,,low_third,,invvol,105,3.2236716011881965,4.234273954656367,-1.0106023534681712,43.80952380952381,-16.594173699088284,
mom252_s21,50,above50,low_half,,invvol,96,2.710734118070936,3.7226928989454344,-1.011958780874499,43.75,-12.922953853423492,
mom252_s21,50,,low_half,,invvol,105,3.22192149855256,4.234273954656367,-1.0123524561038075,43.80952380952381,-12.099552392875921,
mom252_s21,30,above200,low_half,,invvol,104,3.003412012073259,4.017214125839923,-1.013802113766665,43.269230769230774,-13.337140427942742,
mom252,50,above50,low_half,,invvol,96,2.7083654044992485,3.7226928989454344,-1.0143274944461866,43.75,-12.767068955188702,
mom63,50,above200,low_third,spy_up,equal,93,2.6265137273505172,3.64115909852316,-1.0146453711726435,46.236559139784944,-15.272987669529018,
mom63,50,,low_third,spy_up,equal,93,2.6258330074847587,3.64115909852316,-1.015326091038402,46.236559139784944,-15.889056048556071,
mom63,30,above50,low_third,spy_up,invvol,89,2.272039728229228,3.2879241138561563,-1.0158843856269282,46.06741573033708,-16.572335558223156,
mom252,30,,low_half,spy_up,invvol,93,2.5885479034206935,3.6045080590398437,-1.0159601556191509,43.01075268817204,-12.095160076471524,
blend,50,above200,low_third,,invvol,101,3.043895944872617,4.060148853790468,-1.0162529089178514,45.54455445544555,-15.444642657569151,
blend,30,,low_half,,equal,105,3.181173927550185,4.197725115970058,-1.0165511884198737,40.0,-10.200709516971235,
mom252_s21,50,above50,low_half,,equal,96,2.7053264248754547,3.7226928989454344,-1.0173664740699806,41.66666666666667,-12.66993968134415,
mom252,50,,low_half,,invvol,105,3.216884485116922,4.234273954656367,-1.0173894695394448,45.714285714285715,-11.785978669998215,
mom252_s21,30,,low_third,spy_up,invvol,93,2.586212326439104,3.6045080590398437,-1.0182957326007396,47.31182795698925,-14.87457406423856,
mom126,20,above50,low_third,spy_up,equal,91,2.4426525579207348,3.46227229754449,-1.019619739623755,43.956043956043956,-13.490880571406876,
mom252,50,above50,low_half,spy_up,equal,89,2.3752634653455353,3.395348259835896,-1.020084794490361,42.69662921348314,-12.544217598326046,
mom252,50,above50,low_half,,equal,96,2.701936059021314,3.7226928989454344,-1.0207568399241207,42.70833333333333,-12.544217598326046,
mom252_s21,30,above200,low_third,,invvol,104,2.995716577227037,4.017214125839923,-1.0214975486128874,46.15384615384615,-14.89965879579338,
mom252_s21,30,,low_half,,invvol,105,3.1762029823641624,4.197725115970058,-1.0215221336058966,43.80952380952381,-13.337140427942742,
mom126_s21,20,,low_third,,invvol,105,3.2014888530785974,4.224185323906812,-1.022696470828215,46.666666666666664,-12.68535544020733,
mom126_s21,30,above50,low_half,,invvol,101,2.971100270386059,3.9938470053076554,-1.0227467349215966,44.554455445544555,-10.88369348904249,
mom126_s21,20,,low_third,,equal,105,3.201071652649465,4.224185323906812,-1.0231136712573476,46.666666666666664,-12.797646011412686,
mom252,50,above50,low_half,spy_up,invvol,89,2.371963107454795,3.395348259835896,-1.0233851523811013,42.69662921348314,-12.767068955188702,
mom252_s21,20,above200,low_third,spy_up,invvol,93,2.601915515464098,3.625500421375437,-1.0235849059113389,45.16129032258064,-14.986596702432095,
mom126_s21,30,above50,low_half,,equal,101,2.9700459620872874,3.9938470053076554,-1.0238010432203677,43.56435643564357,-11.044431777916488,
blend,10,above200,low_third,spy_up,equal,93,2.610630646690175,3.634754009647757,-1.0241233629575812,44.086021505376344,-13.357937731583588,
blend,10,,low_third,spy_up,equal,93,2.610630646690175,3.634754009647757,-1.0241233629575812,44.086021505376344,-13.357937731583588,
mom126,50,,low_third,,equal,105,3.209723624462404,4.234273954656367,-1.0245503301939638,41.904761904761905,-12.318008028111011,
mom126,30,,low_half,,invvol,105,3.1717078685957545,4.197725115970058,-1.026017247374304,43.80952380952381,-11.312976988333997,
mom252,30,,low_half,,equal,105,3.170047129031892,4.197725115970058,-1.0276779869381663,43.80952380952381,-11.697334183227323,
blend,30,above50,low_third,,invvol,97,2.635097648014435,3.662872024428989,-1.0277743764145542,51.546391752577314,-16.572335558223152,
blend,30,above50,low_third,spy_up,equal,89,2.25881477547657,3.2879241138561563,-1.0291093383795866,50.56179775280899,-15.911586269690527,
mom252_s21,30,,low_third,,equal,105,3.1684859370420244,4.197725115970058,-1.0292391789280346,48.57142857142857,-14.452753135219808,
mom126,10,,low_third,,invvol,105,3.2034347953189988,4.236315033867098,-1.0328802385480975,41.904761904761905,-13.009117605206411,
mom126,10,above200,low_third,,invvol,105,3.2034347953189988,4.236315033867098,-1.0328802385480975,41.904761904761905,-13.009117605206411,
mom252,30,,low_third,,invvol,105,3.163691148422148,4.197725115970058,-1.034033967547911,49.523809523809526,-14.976420253177647,
blend,10,,low_third,spy_up,invvol,93,2.5993250628437305,3.634754009647757,-1.035428946804027,45.16129032258064,-13.238070162455237,
blend,10,above200,low_third,spy_up,invvol,93,2.5993250628437305,3.634754009647757,-1.035428946804027,45.16129032258064,-13.238070162455237,
mom126,30,above50,low_third,spy_up,equal,89,2.2523958526216,3.2879241138561563,-1.0355282612345564,44.9438202247191,-15.911586269690527,
mom63,30,above50,low_half,,equal,101,2.9578594662404742,3.9938470053076554,-1.035987539067182,39.603960396039604,-13.040240764349868,
mom126_s21,30,above50,low_third,spy_up,invvol,89,2.2518365711529156,3.2879241138561563,-1.0360875427032405,47.19101123595505,-16.572335558223152,
mom126_s21,20,above50,low_half,spy_up,invvol,92,2.513523855467232,3.5503143019512997,-1.0367904464840683,43.47826086956522,-11.845693733185799,
blend,30,,low_half,,invvol,105,3.1608242065838774,4.197725115970058,-1.036900909386182,41.904761904761905,-10.689400719418387,
mom63,30,above50,low_half,spy_up,invvol,92,2.4918596863522073,3.5301172350739876,-1.0382575487217793,39.130434782608695,-13.885141959475206,
mom126_s21,20,above50,low_half,,invvol,102,2.979890106336505,4.018872193498009,-1.0389820871615032,43.13725490196079,-11.845693733185799,
mom252_s21,20,,low_half,spy_up,equal,93,2.5862677086782124,3.625500421375437,-1.0392327126972247,48.38709677419355,-14.483441661577995,
mom126,50,,low_third,spy_up,equal,93,2.600718759416004,3.64115909852316,-1.040440339107156,41.935483870967744,-12.318008028111011,
mom126,50,,low_third,,invvol,105,3.193426728961187,4.234273954656367,-1.0408472256951806,41.904761904761905,-13.00681802430842,
mom126_s21,20,above50,low_half,,equal,102,2.9771255362940137,4.018872193498009,-1.0417466572039946,44.11764705882353,-12.176114509421817,
mom63,50,above200,low_third,,invvol,101,3.0182336947591457,4.060148853790468,-1.0419151590313238,43.56435643564357,-16.05101728213805,
mom252_s21,20,,low_half,spy_up,invvol,93,2.583152429747225,3.625500421375437,-1.0423479916282115,47.31182795698925,-14.636794157184637,
mom126,50,above200,low_third,,equal,101,3.0175239718962876,4.060148853790468,-1.042624881894181,41.584158415841586,-12.318008028111011,
mom126,10,above200,low_third,spy_up,invvol,93,2.591832008032528,3.634754009647757,-1.0429220016152279,41.935483870967744,-13.009117605206411,
mom126,10,,low_third,spy_up,invvol,93,2.591832008032528,3.634754009647757,-1.0429220016152279,41.935483870967744,-13.009117605206411,
blend,10,above50,low_half,spy_up,invvol,93,2.5885621724140724,3.634754009647757,-1.0461918372336843,46.236559139784944,-12.461808126546911,
mom126_s21,20,above50,low_half,spy_up,equal,92,2.5038238217270417,3.5503143019512997,-1.046490480224258,44.565217391304344,-12.176114509421817,
mom252,30,,low_half,,invvol,105,3.1507204169988254,4.197725115970058,-1.0470046989712334,42.857142857142854,-12.095160076471524,
blend,10,above50,low_half,spy_up,equal,93,2.5864812449161634,3.634754009647757,-1.048272764731593,47.31182795698925,-12.138705526068232,
mom126,50,above200,low_third,spy_up,equal,93,2.592689023878566,3.64115909852316,-1.0484700746445943,41.935483870967744,-12.318008028111011,
mom126,20,above50,low_third,spy_up,invvol,91,2.4136303489282684,3.46227229754449,-1.0486419486162215,45.05494505494506,-13.744602778055597,
mom63,50,above200,low_third,spy_up,invvol,93,2.5922218158699764,3.64115909852316,-1.0489372826531844,44.086021505376344,-16.05101728213805,
mom63,50,,low_third,spy_up,invvol,93,2.5899810805468637,3.64115909852316,-1.0511780179762964,41.935483870967744,-16.594173699088284,
blend,30,above50,low_half,spy_up,equal,92,2.478847938166358,3.5301172350739876,-1.0512692969076285,42.391304347826086,-10.200709516971235,
mom252,30,above50,low_third,,equal,97,2.610026081550513,3.662872024428989,-1.052845942878476,48.45360824742268,-15.911586269690526,
mom252_s21,20,,low_third,,equal,105,3.170902124694503,4.224185323906812,-1.0532831992123093,45.714285714285715,-15.633191794523505,
mom126,50,,low_third,spy_up,invvol,93,2.5871210033644894,3.64115909852316,-1.05403809515867,41.935483870967744,-13.00681802430842,
mom63,10,above50,low_third,,equal,104,3.2223647127576824,4.277744678887503,-1.0553799661298193,47.11538461538461,-15.221984876125733,
mom252_s21,20,above200,low_third,,equal,104,2.981979254312726,4.03825793150059,-1.0562786771878652,45.19230769230769,-14.641055166439315,
mom126,50,above200,low_third,,invvol,101,3.0022431346302203,4.060148853790468,-1.0579057191602481,40.5940594059406,-13.00681802430842,
mom126,30,above50,low_third,spy_up,invvol,89,2.2295171576231714,3.2879241138561563,-1.0584069562329848,44.9438202247191,-16.572335558223152,
